order_item_id,order_id,product_id,quantity,unit_price,total_price
OI002534,O000220,P00008,1,52.6,52.6
OI002535,O001782,P00046,3,299.9,899.7
OI002536,O001382,P00090,2,278.23,556.46
OI002537,O001156,P00045,5,163.35,816.75
OI002538,O000987,P00017,5,147.09,735.45
OI002539,O001190,P00091,1,307.28,307.28
OI002540,O001399,P00006,1,176.37,176.37
OI002541,O001382,P00003,1,224.95,224.95
OI002542,O001832,P00065,5,428.74,2143.7
OI002543,O001110,P00027,5,396.91,1984.55
OI002544,O000480,P00049,3,337.27,1011.81
OI002545,O001997,P00026,3,324.09,972.27
OI002546,O001265,P00045,4,367.05,1468.2
OI002547,O000459,P00007,4,478.72,1914.88
OI002548,O000330,P00079,5,111.32,556.6
OI002549,O000933,P00088,3,304.67,914.01
OI002550,O000795,P00032,4,166.69,666.76
OI002551,O000495,P00097,5,111.77,558.85
OI002552,O001683,P00083,4,406.91,1627.64
OI002553,O001632,P00036,5,48.17,240.85
OI002554,O000417,P00003,4,374.95,1499.8
OI002555,O001929,P00041,4,287.72,1150.88
OI002556,O001256,P00080,3,364.57,1093.71
OI002557,O001667,P00049,2,362.15,724.3
OI002558,O000002,P00085,3,486.14,1458.42
OI002559,O000464,P00010,5,151.8,759.0
OI002560,O000087,P00081,2,241.72,483.44
OI002561,O000430,P00003,4,56.71,226.84
OI002562,O000324,P00067,3,152.88,458.64
OI002563,O001298,P00057,2,415.5,831.0
OI002564,O000497,P00014,2,398.83,797.66
OI002565,O000783,P00079,1,409.89,409.89
OI002566,O000949,P00062,3,409.11,1227.33
OI002567,O000850,P00061,2,461.5,923.0
OI002568,O001188,P00023,4,354.03,1416.12
OI002569,O001475,P00019,4,326.48,1305.92
OI002570,O001457,P00019,1,13.9,13.9
OI002571,O001054,P00013,2,471.3,942.6
OI002572,O001828,P00057,5,183.98,919.9
OI002573,O000958,P00053,3,362.46,1087.38
OI002574,O001442,P00002,5,233.39,1166.95
OI002575,O001015,P00034,4,373.68,1494.72
OI002576,O000678,P00031,1,193.96,193.96
OI002577,O000771,P00077,2,219.41,438.82
OI002578,O000958,P00048,1,306.11,306.11
OI002579,O001866,P00048,4,207.3,829.2
OI002580,O000786,P00089,4,103.45,413.8
OI002581,O000871,P00082,3,54.51,163.53
OI002582,O000605,P00065,5,389.38,1946.9
OI002583,O000868,P00050,3,148.02,444.06
OI002584,O001718,P00018,4,41.4,165.6
OI002585,O001155,P00039,3,181.15,543.45
OI002586,O001976,P00096,5,159.42,797.1
OI002587,O001466,P00047,3,150.1,450.3
OI002588,O000248,P00070,3,259.25,777.75
OI002589,O001288,P00026,2,499.06,998.12
OI002590,O001057,P00018,1,154.06,154.06
OI002591,O001011,P00089,2,159.86,319.72
OI002592,O000666,P00076,1,415.74,415.74
OI002593,O001096,P00045,1,433.58,433.58
OI002594,O001765,P00082,4,263.72,1054.88
OI002595,O000646,P00021,3,243.13,729.39
OI002596,O000825,P00082,2,228.61,457.22
OI002597,O000444,P00003,1,431.59,431.59
OI002598,O001775,P00065,5,16.56,82.8
OI002599,O000696,P00086,1,137.93,137.93
OI002600,O001278,P00031,3,269.42,808.26
OI002601,O001045,P00036,1,404.09,404.09
OI002602,O000923,P00099,3,404.01,1212.03
OI002603,O000059,P00056,1,179.79,179.79
OI002604,O000863,P00070,3,183.38,550.14
OI002605,O001569,P00099,5,230.23,1151.15
OI002606,O001305,P00040,3,275.4,826.2
OI002607,O000523,P00099,3,123.09,369.27
OI002608,O001026,P00086,2,434.48,868.96
OI002609,O001509,P00008,2,474.26,948.52
OI002610,O000763,P00037,1,361.95,361.95
OI002611,O001732,P00092,1,54.31,54.31
OI002612,O000073,P00084,3,445.32,1335.96
OI002613,O000344,P00055,3,375.33,1125.99
OI002614,O001744,P00049,2,310.49,620.98
OI002615,O001180,P00078,5,304.27,1521.35
OI002616,O001873,P00006,3,57.18,171.54
OI002617,O001070,P00013,4,98.89,395.56
OI002618,O001943,P00064,3,12.36,37.08
OI002619,O000958,P00032,4,408.72,1634.88
OI002620,O000939,P00095,5,239.91,1199.55
OI002621,O000915,P00026,3,347.94,1043.82
OI002622,O001512,P00024,1,174.97,174.97
OI002623,O001720,P00094,4,325.04,1300.16
OI002624,O000095,P00080,3,488.89,1466.67
OI002625,O001582,P00011,4,256.21,1024.84
OI002626,O001971,P00092,2,129.5,259.0
OI002627,O000334,P00017,5,150.16,750.8
OI002628,O000886,P00010,1,229.98,229.98
OI002629,O000264,P00006,3,275.42,826.26
OI002630,O000686,P00055,3,50.78,152.34
OI002631,O000215,P00054,4,183.24,732.96
OI002632,O000319,P00070,5,384.73,1923.65
OI002633,O001982,P00061,5,57.5,287.5
OI002634,O000966,P00003,4,493.72,1974.88
OI002635,O001247,P00042,5,496.83,2484.15
OI002636,O001222,P00011,3,307.74,923.22
OI002637,O001051,P00001,1,377.84,377.84
OI002638,O000291,P00092,1,142.74,142.74
OI002639,O001092,P00056,2,386.35,772.7
OI002640,O000939,P00060,5,350.16,1750.8
OI002641,O000081,P00002,2,404.98,809.96
OI002642,O000422,P00054,3,54.0,162.0
OI002643,O001946,P00050,3,430.83,1292.49
OI002644,O001188,P00002,5,237.42,1187.1
OI002645,O000523,P00044,2,181.23,362.46
OI002646,O001802,P00048,4,73.41,293.64
OI002647,O001170,P00070,5,99.61,498.05
OI002648,O000180,P00100,4,345.49,1381.96
OI002649,O001253,P00080,5,39.16,195.8
OI002650,O000637,P00030,5,71.65,358.25
OI002651,O000143,P00010,5,477.61,2388.05
OI002652,O000183,P00093,5,325.56,1627.8
OI002653,O001416,P00100,4,72.18,288.72
OI002654,O000791,P00053,2,252.55,505.1
OI002655,O001123,P00018,5,465.52,2327.6
OI002656,O000125,P00040,1,484.86,484.86
OI002657,O001354,P00017,4,123.78,495.12
OI002658,O000695,P00080,3,459.37,1378.11
OI002659,O000162,P00058,3,56.27,168.81
OI002660,O000928,P00010,5,363.65,1818.25
OI002661,O000774,P00056,4,60.45,241.8
OI002662,O001050,P00100,5,67.04,335.2
OI002663,O001330,P00073,3,49.5,148.5
OI002664,O001380,P00042,4,380.81,1523.24
OI002665,O001961,P00037,1,481.57,481.57
OI002666,O001918,P00030,2,467.9,935.8
OI002667,O001350,P00083,1,125.2,125.2
OI002668,O000235,P00054,4,222.1,888.4
OI002669,O001050,P00076,1,323.0,323.0
OI002670,O001118,P00092,5,157.98,789.9
OI002671,O001467,P00041,5,205.5,1027.5
OI002672,O001328,P00028,3,381.33,1143.99
OI002673,O000567,P00055,4,101.78,407.12
OI002674,O001807,P00067,3,441.26,1323.78
OI002675,O000385,P00084,2,131.86,263.72
OI002676,O001247,P00012,2,309.94,619.88
OI002677,O001699,P00075,2,428.57,857.14
OI002678,O000994,P00100,1,449.31,449.31
OI002679,O001385,P00003,4,128.12,512.48
OI002680,O000723,P00011,1,199.96,199.96
OI002681,O001584,P00037,2,82.76,165.52
OI002682,O000918,P00028,1,108.52,108.52
OI002683,O000041,P00069,5,199.63,998.15
OI002684,O001376,P00025,4,66.84,267.36
OI002685,O001306,P00064,1,186.25,186.25
OI002686,O001449,P00078,4,365.6,1462.4
OI002687,O001742,P00049,2,101.86,203.72
OI002688,O001643,P00019,3,489.14,1467.42
OI002689,O000865,P00089,3,357.51,1072.53
OI002690,O000283,P00058,1,93.32,93.32
OI002691,O000516,P00029,1,138.44,138.44
OI002692,O001441,P00093,3,246.63,739.89
OI002693,O001708,P00098,2,105.64,211.28
OI002694,O001081,P00030,2,293.73,587.46
OI002695,O001188,P00054,3,420.46,1261.38
OI002696,O001746,P00026,3,388.85,1166.55
OI002697,O000003,P00052,4,31.92,127.68
OI002698,O000109,P00071,1,31.49,31.49
OI002699,O000571,P00047,2,306.8,613.6
OI002700,O001272,P00061,4,442.99,1771.96
OI002701,O000719,P00028,2,192.16,384.32
OI002702,O001760,P00033,3,435.13,1305.39
OI002703,O001218,P00020,5,282.73,1413.65
OI002704,O000433,P00009,3,457.54,1372.62
OI002705,O001104,P00046,5,30.36,151.8
OI002706,O001306,P00059,4,242.86,971.44
OI002707,O000701,P00067,5,290.89,1454.45
OI002708,O000750,P00063,3,391.98,1175.94
OI002709,O000600,P00021,2,101.0,202.0
OI002710,O000253,P00089,3,68.27,204.81
OI002711,O000213,P00051,3,161.27,483.81
OI002712,O001025,P00003,3,380.83,1142.49
OI002713,O001754,P00071,3,15.86,47.58
OI002714,O000089,P00041,2,458.31,916.62
OI002715,O001130,P00015,1,12.09,12.09
OI002716,O001653,P00022,4,254.99,1019.96
OI002717,O000660,P00051,1,297.63,297.63
OI002718,O001869,P00019,4,332.13,1328.52
OI002719,O000299,P00005,3,52.15,156.45
OI002720,O000659,P00093,1,417.27,417.27
OI002721,O001484,P00059,1,324.96,324.96
OI002722,O001885,P00003,2,301.5,603.0
OI002723,O001432,P00078,5,159.45,797.25
OI002724,O000099,P00049,3,97.29,291.87
OI002725,O001941,P00046,3,151.12,453.36
OI002726,O001987,P00009,3,174.57,523.71
OI002727,O000971,P00024,3,404.05,1212.15
OI002728,O001392,P00059,4,38.68,154.72
OI002729,O001852,P00077,2,330.76,661.52
OI002730,O001102,P00097,2,63.41,126.82
OI002731,O000736,P00096,3,456.65,1369.95
OI002732,O000579,P00005,4,84.88,339.52
OI002733,O001943,P00022,4,174.78,699.12
OI002734,O000081,P00009,4,19.95,79.8
OI002735,O001904,P00050,4,83.93,335.72
OI002736,O000177,P00021,1,482.12,482.12
OI002737,O001919,P00029,5,10.9,54.5
OI002738,O000361,P00078,3,229.86,689.58
OI002739,O000125,P00038,4,274.58,1098.32
OI002740,O000183,P00068,4,359.77,1439.08
OI002741,O000596,P00040,1,87.1,87.1
OI002742,O000253,P00065,5,222.49,1112.45
OI002743,O001818,P00013,5,183.58,917.9
OI002744,O000164,P00076,5,211.7,1058.5
OI002745,O000152,P00088,5,79.22,396.1
OI002746,O000270,P00047,4,222.9,891.6
OI002747,O001847,P00012,2,162.09,324.18
OI002748,O001944,P00041,4,104.44,417.76
OI002749,O001345,P00054,3,94.83,284.49
OI002750,O001064,P00058,5,364.29,1821.45
OI002751,O000215,P00091,5,115.13,575.65
OI002752,O000994,P00081,2,12.93,25.86
OI002753,O000720,P00095,4,462.35,1849.4
OI002754,O000776,P00081,5,108.58,542.9
OI002755,O000282,P00099,3,260.51,781.53
OI002756,O001465,P00084,2,199.68,399.36
OI002757,O001385,P00009,5,116.48,582.4
OI002758,O001145,P00012,3,102.02,306.06
OI002759,O000409,P00078,4,449.89,1799.56
OI002760,O001166,P00092,2,429.28,858.56
OI002761,O001181,P00098,3,260.68,782.04
OI002762,O000296,P00076,4,263.12,1052.48
OI002763,O001809,P00086,2,464.17,928.34
OI002764,O001992,P00062,1,422.65,422.65
OI002765,O001097,P00087,2,165.89,331.78
OI002766,O001993,P00026,1,466.2,466.2
OI002767,O000616,P00091,2,405.49,810.98
OI002768,O000337,P00045,1,423.27,423.27
OI002769,O000320,P00012,4,492.45,1969.8
OI002770,O001730,P00071,4,47.67,190.68
OI002771,O000128,P00076,1,342.83,342.83
OI002772,O000527,P00003,1,154.16,154.16
OI002773,O001696,P00043,4,44.32,177.28
OI002774,O001229,P00089,3,416.76,1250.28
OI002775,O001328,P00081,4,161.47,645.88
OI002776,O000223,P00052,2,301.48,602.96
OI002777,O001407,P00070,5,50.8,254.0
OI002778,O000206,P00079,3,146.14,438.42
OI002779,O000660,P00057,4,352.14,1408.56
OI002780,O001457,P00054,2,126.37,252.74
OI002781,O000055,P00030,5,277.54,1387.7
OI002782,O000041,P00036,4,428.66,1714.64
OI002783,O001390,P00037,2,226.02,452.04
OI002784,O001359,P00016,2,237.64,475.28
OI002785,O000811,P00049,5,137.64,688.2
OI002786,O000725,P00020,2,220.87,441.74
OI002787,O000392,P00012,5,314.72,1573.6
OI002788,O000262,P00008,1,281.7,281.7
OI002789,O001423,P00070,1,341.16,341.16
OI002790,O000757,P00077,4,482.68,1930.72
OI002791,O000306,P00083,5,424.36,2121.8
OI002792,O000324,P00046,1,296.54,296.54
OI002793,O001584,P00045,2,485.21,970.42
OI002794,O001066,P00054,1,34.89,34.89
OI002795,O001483,P00010,2,192.25,384.5
OI002796,O000632,P00014,2,266.88,533.76
OI002797,O000638,P00098,5,432.88,2164.4
OI002798,O000858,P00018,4,256.22,1024.88
OI002799,O001199,P00081,5,348.53,1742.65
OI002800,O000372,P00042,3,447.76,1343.28
OI002801,O000956,P00066,1,434.32,434.32
OI002802,O001279,P00063,5,47.78,238.9
OI002803,O000023,P00055,2,160.12,320.24
OI002804,O000288,P00037,4,77.45,309.8
OI002805,O001879,P00081,1,403.27,403.27
OI002806,O000962,P00078,1,261.49,261.49
OI002807,O001939,P00008,4,415.77,1663.08
OI002808,O001009,P00031,1,493.95,493.95
OI002809,O000479,P00095,3,425.73,1277.19
OI002810,O001593,P00026,1,417.46,417.46
OI002811,O000425,P00005,5,177.36,886.8
OI002812,O001056,P00090,5,95.1,475.5
OI002813,O000127,P00080,4,210.28,841.12
OI002814,O001317,P00100,2,386.66,773.32
OI002815,O000505,P00081,5,486.04,2430.2
OI002816,O000144,P00042,3,328.31,984.93
OI002817,O001300,P00086,4,370.8,1483.2
OI002818,O001815,P00031,5,196.46,982.3
OI002819,O000550,P00088,3,59.57,178.71
OI002820,O000903,P00080,3,199.53,598.59
OI002821,O000243,P00041,5,113.9,569.5
OI002822,O000813,P00023,5,44.55,222.75
OI002823,O000209,P00088,5,496.7,2483.5
OI002824,O000703,P00019,1,207.28,207.28
OI002825,O001827,P00044,1,186.66,186.66
OI002826,O001843,P00018,4,468.95,1875.8
OI002827,O001824,P00061,3,109.88,329.64
OI002828,O000973,P00014,1,373.45,373.45
OI002829,O000227,P00032,1,323.0,323.0
OI002830,O000750,P00002,5,93.3,466.5
OI002831,O000990,P00006,3,316.75,950.25
OI002832,O000621,P00009,2,233.93,467.86
OI002833,O000311,P00094,2,152.42,304.84
OI002834,O000004,P00016,3,186.81,560.43
OI002835,O001302,P00038,4,92.67,370.68
OI002836,O000090,P00007,1,254.04,254.04
OI002837,O000174,P00070,5,283.05,1415.25
OI002838,O001984,P00076,2,226.64,453.28
OI002839,O001518,P00074,2,228.74,457.48
OI002840,O000991,P00009,1,295.39,295.39
OI002841,O000974,P00095,5,165.13,825.65
OI002842,O001545,P00095,3,152.28,456.84
OI002843,O000611,P00047,5,365.36,1826.8
OI002844,O001679,P00045,3,275.13,825.39
OI002845,O001216,P00041,5,405.65,2028.25
OI002846,O001319,P00064,3,282.43,847.29
OI002847,O000607,P00010,4,360.46,1441.84
OI002848,O001501,P00075,4,405.06,1620.24
OI002849,O001617,P00071,1,359.96,359.96
OI002850,O000880,P00066,2,301.17,602.34
OI002851,O000472,P00040,4,90.49,361.96
OI002852,O000218,P00006,1,151.69,151.69
OI002853,O001714,P00012,4,280.48,1121.92
OI002854,O001442,P00010,2,442.29,884.58
OI002855,O000198,P00007,5,97.65,488.25
OI002856,O001668,P00020,1,296.68,296.68
OI002857,O000871,P00011,3,52.88,158.64
OI002858,O001055,P00084,5,122.82,614.1
OI002859,O000641,P00060,3,499.91,1499.73
OI002860,O001444,P00046,5,350.66,1753.3
OI002861,O001024,P00083,2,384.03,768.06
OI002862,O000934,P00079,5,492.49,2462.45
OI002863,O000276,P00065,4,207.43,829.72
OI002864,O000928,P00081,4,356.17,1424.68
OI002865,O001855,P00078,1,497.41,497.41
OI002866,O000119,P00084,1,400.33,400.33
OI002867,O001320,P00092,4,448.95,1795.8
OI002868,O000058,P00100,3,89.81,269.43
OI002869,O000682,P00047,5,443.43,2217.15
OI002870,O000792,P00040,5,213.78,1068.9
OI002871,O000672,P00094,4,19.29,77.16
OI002872,O000904,P00023,3,303.54,910.62
OI002873,O001960,P00038,4,95.54,382.16
OI002874,O001450,P00097,5,232.43,1162.15
OI002875,O000293,P00017,1,335.34,335.34
OI002876,O001590,P00009,4,128.82,515.28
OI002877,O001605,P00038,2,57.26,114.52
OI002878,O000628,P00027,4,478.25,1913.0
OI002879,O000051,P00027,3,256.26,768.78
OI002880,O001737,P00082,4,135.33,541.32
OI002881,O001182,P00032,3,312.04,936.12
OI002882,O000334,P00025,1,26.88,26.88
OI002883,O001938,P00076,2,243.76,487.52
OI002884,O000118,P00043,4,361.49,1445.96
OI002885,O001626,P00055,3,244.04,732.12
OI002886,O001533,P00082,5,440.76,2203.8
OI002887,O001664,P00045,5,276.55,1382.75
OI002888,O000962,P00092,5,64.97,324.85
OI002889,O001015,P00020,4,427.27,1709.08
OI002890,O001958,P00069,1,172.55,172.55
OI002891,O000750,P00035,3,453.04,1359.12
OI002892,O000819,P00085,3,200.82,602.46
OI002893,O001931,P00031,3,240.1,720.3
OI002894,O001718,P00011,1,81.79,81.79
OI002895,O000332,P00061,2,171.22,342.44
OI002896,O000581,P00022,1,481.4,481.4
OI002897,O000812,P00074,5,318.36,1591.8
OI002898,O001840,P00028,5,189.46,947.3
OI002899,O001872,P00045,1,433.3,433.3
OI002900,O001902,P00088,3,131.95,395.85
OI002901,O000797,P00091,5,160.18,800.9
OI002902,O001246,P00042,5,406.24,2031.2
OI002903,O001040,P00094,2,343.29,686.58
OI002904,O001152,P00064,3,239.3,717.9
OI002905,O000222,P00059,5,292.1,1460.5
OI002906,O000939,P00020,4,167.31,669.24
OI002907,O000898,P00003,1,469.4,469.4
OI002908,O001683,P00074,4,284.92,1139.68
OI002909,O001379,P00081,1,211.25,211.25
OI002910,O000104,P00021,1,291.67,291.67
OI002911,O000985,P00053,5,482.81,2414.05
OI002912,O001610,P00067,5,202.9,1014.5
OI002913,O000902,P00077,4,89.28,357.12
OI002914,O000501,P00092,2,304.62,609.24
OI002915,O000327,P00048,1,136.91,136.91
OI002916,O001293,P00061,4,336.85,1347.4
OI002917,O000231,P00048,1,387.31,387.31
OI002918,O000240,P00091,2,375.85,751.7
OI002919,O001567,P00021,2,230.6,461.2
OI002920,O001543,P00033,4,430.81,1723.24
OI002921,O001012,P00045,1,414.31,414.31
OI002922,O001463,P00018,1,22.17,22.17
OI002923,O000943,P00009,5,234.45,1172.25
OI002924,O001575,P00005,3,127.74,383.22
OI002925,O001875,P00008,4,493.91,1975.64
OI002926,O000270,P00054,3,43.86,131.58
OI002927,O000446,P00015,5,137.47,687.35
OI002928,O000389,P00013,1,114.21,114.21
OI002929,O000167,P00057,1,372.09,372.09
OI002930,O001637,P00029,5,467.88,2339.4
OI002931,O000258,P00088,4,270.91,1083.64
OI002932,O001906,P00002,1,364.29,364.29
OI002933,O001243,P00043,1,166.13,166.13
OI002934,O001257,P00099,1,386.62,386.62
OI002935,O001191,P00049,3,75.43,226.29
OI002936,O000358,P00075,4,428.57,1714.28
OI002937,O001786,P00053,3,437.32,1311.96
OI002938,O000020,P00085,2,255.0,510.0
OI002939,O001919,P00061,4,373.41,1493.64
OI002940,O000371,P00001,5,296.11,1480.55
OI002941,O000064,P00001,4,180.06,720.24
OI002942,O000140,P00010,1,142.79,142.79
OI002943,O001935,P00062,5,379.41,1897.05
OI002944,O000239,P00016,3,17.76,53.28
OI002945,O001989,P00044,5,22.19,110.95
OI002946,O001572,P00002,1,234.94,234.94
OI002947,O001081,P00071,3,271.61,814.83
OI002948,O000398,P00068,2,425.14,850.28
OI002949,O000354,P00014,2,257.82,515.64
OI002950,O000414,P00063,2,204.11,408.22
OI002951,O001658,P00022,1,166.97,166.97
OI002952,O000137,P00024,1,431.5,431.5
OI002953,O001905,P00025,5,276.4,1382.0
OI002954,O001069,P00086,2,332.25,664.5
OI002955,O001936,P00059,3,298.62,895.86
OI002956,O000561,P00096,5,105.67,528.35
OI002957,O001096,P00039,1,39.47,39.47
OI002958,O000572,P00083,5,167.31,836.55
OI002959,O001871,P00027,2,205.86,411.72
OI002960,O001565,P00034,5,445.97,2229.85
OI002961,O001924,P00002,3,448.41,1345.23
OI002962,O000649,P00026,4,154.77,619.08
OI002963,O001366,P00011,1,25.27,25.27
OI002964,O001776,P00030,2,106.19,212.38
OI002965,O000305,P00043,1,38.33,38.33
OI002966,O000100,P00053,4,370.69,1482.76
OI002967,O001700,P00039,5,318.57,1592.85
OI002968,O000979,P00055,5,386.3,1931.5
OI002969,O001432,P00039,2,428.29,856.58
OI002970,O001350,P00004,3,184.8,554.4
OI002971,O000853,P00057,4,172.68,690.72
OI002972,O000101,P00030,2,31.45,62.9
OI002973,O000742,P00068,2,473.15,946.3
OI002974,O000274,P00024,1,412.51,412.51
OI002975,O001125,P00048,1,21.34,21.34
OI002976,O000231,P00004,3,387.68,1163.04
OI002977,O000348,P00013,1,486.94,486.94
OI002978,O001439,P00085,1,303.65,303.65
OI002979,O001764,P00061,2,68.92,137.84
OI002980,O000388,P00063,2,482.57,965.14
OI002981,O001176,P00030,2,458.99,917.98
OI002982,O001648,P00008,2,454.97,909.94
OI002983,O001025,P00022,5,323.79,1618.95
OI002984,O001324,P00042,2,107.66,215.32
OI002985,O001143,P00023,3,254.24,762.72
OI002986,O000838,P00047,2,57.86,115.72
OI002987,O000831,P00016,2,285.02,570.04
OI002988,O000248,P00068,3,239.79,719.37
OI002989,O001959,P00064,1,498.33,498.33
OI002990,O001754,P00064,2,149.28,298.56
OI002991,O001028,P00039,1,67.73,67.73
OI002992,O000585,P00065,5,384.85,1924.25
OI002993,O000572,P00054,5,111.57,557.85
OI002994,O000177,P00085,3,16.65,49.95
OI002995,O000879,P00024,1,224.4,224.4
OI002996,O000484,P00095,1,406.29,406.29
OI002997,O000442,P00059,4,354.27,1417.08
OI002998,O000693,P00040,5,399.12,1995.6
OI002999,O001403,P00047,5,161.75,808.75
OI003000,O000911,P00051,5,455.29,2276.45
OI003001,O000399,P00094,1,472.44,472.44
OI003002,O000541,P00033,2,397.29,794.58
OI003003,O001094,P00006,1,325.53,325.53
OI003004,O001486,P00058,3,145.79,437.37
OI003005,O000346,P00050,2,497.35,994.7
OI003006,O001172,P00080,2,455.45,910.9
OI003007,O000246,P00048,5,94.93,474.65
OI003008,O001464,P00067,4,207.97,831.88
OI003009,O001255,P00055,5,426.52,2132.6
OI003010,O000544,P00087,3,407.59,1222.77
OI003011,O000095,P00079,1,76.42,76.42
OI003012,O000103,P00005,4,187.08,748.32
OI003013,O001665,P00041,4,468.66,1874.64
OI003014,O001908,P00043,4,189.81,759.24
OI003015,O001749,P00030,5,368.92,1844.6
OI003016,O000007,P00060,1,194.85,194.85
OI003017,O001563,P00066,3,485.46,1456.38
OI003018,O001255,P00029,3,229.96,689.88
OI003019,O001373,P00002,3,442.5,1327.5
OI003020,O000521,P00013,4,258.02,1032.08
OI003021,O001642,P00037,2,378.14,756.28
OI003022,O001074,P00061,1,113.87,113.87
OI003023,O000744,P00026,1,398.66,398.66
OI003024,O000102,P00039,4,182.21,728.84
OI003025,O000601,P00030,4,203.64,814.56
OI003026,O001288,P00044,4,55.59,222.36
OI003027,O001385,P00004,4,72.23,288.92
OI003028,O000673,P00038,5,497.43,2487.15
OI003029,O000812,P00094,4,378.91,1515.64
OI003030,O000361,P00031,1,147.76,147.76
OI003031,O001173,P00003,3,224.36,673.08
OI003032,O000990,P00032,3,122.48,367.44
OI003033,O001518,P00086,4,324.89,1299.56
OI003034,O000954,P00012,4,334.96,1339.84
OI003035,O001138,P00073,4,130.96,523.84
OI003036,O000150,P00066,5,153.16,765.8
OI003037,O000283,P00093,1,212.49,212.49
OI003038,O001738,P00070,1,15.67,15.67
OI003039,O000786,P00022,3,92.01,276.03
OI003040,O001249,P00029,5,120.37,601.85
OI003041,O001787,P00064,5,416.12,2080.6
OI003042,O001372,P00037,2,496.52,993.04
OI003043,O001344,P00088,2,104.11,208.22
OI003044,O001417,P00098,1,185.61,185.61
OI003045,O000601,P00002,2,477.49,954.98
OI003046,O000057,P00027,1,345.36,345.36
OI003047,O000725,P00092,5,111.57,557.85
OI003048,O000301,P00054,4,226.47,905.88
OI003049,O000253,P00093,2,143.05,286.1
OI003050,O000662,P00050,5,229.74,1148.7
OI003051,O000156,P00055,3,480.52,1441.56
OI003052,O001527,P00091,4,395.22,1580.88
OI003053,O001224,P00088,3,415.13,1245.39
OI003054,O000223,P00017,4,197.86,791.44
OI003055,O000714,P00028,1,213.71,213.71
OI003056,O001389,P00030,2,491.0,982.0
OI003057,O001416,P00040,2,403.48,806.96
OI003058,O000997,P00017,1,374.04,374.04
OI003059,O001596,P00001,1,260.85,260.85
OI003060,O001519,P00070,3,218.59,655.77
OI003061,O000343,P00020,2,37.72,75.44
OI003062,O001803,P00024,4,339.38,1357.52
OI003063,O000784,P00024,1,135.93,135.93
OI003064,O001902,P00093,4,261.99,1047.96
OI003065,O001255,P00009,4,287.73,1150.92
OI003066,O001316,P00059,4,24.83,99.32
OI003067,O000890,P00054,4,31.45,125.8
OI003068,O000359,P00059,5,115.16,575.8
OI003069,O001970,P00064,3,130.74,392.22
OI003070,O000776,P00044,2,99.99,199.98
OI003071,O000861,P00020,4,436.91,1747.64
OI003072,O001162,P00017,4,175.07,700.28
OI003073,O001043,P00052,5,78.15,390.75
OI003074,O001350,P00031,4,296.34,1185.36
OI003075,O001186,P00017,1,301.3,301.3
OI003076,O000712,P00057,5,38.14,190.7
OI003077,O000085,P00034,2,275.25,550.5
OI003078,O000890,P00046,3,42.47,127.41
OI003079,O000886,P00079,3,239.88,719.64
OI003080,O001249,P00079,2,370.01,740.02
OI003081,O001825,P00072,4,248.23,992.92
OI003082,O000689,P00046,3,206.11,618.33
OI003083,O001771,P00019,3,143.38,430.14
OI003084,O001039,P00085,2,278.61,557.22
OI003085,O001093,P00027,4,445.11,1780.44
OI003086,O000392,P00004,2,302.57,605.14
OI003087,O001351,P00022,3,143.22,429.66
OI003088,O001960,P00012,3,328.79,986.37
OI003089,O001721,P00090,2,307.78,615.56
OI003090,O001519,P00066,2,200.43,400.86
OI003091,O000530,P00008,3,343.84,1031.52
OI003092,O001856,P00057,3,331.76,995.28
OI003093,O000409,P00092,2,209.82,419.64
OI003094,O001180,P00098,2,483.29,966.58
OI003095,O000247,P00085,2,157.29,314.58
OI003096,O001109,P00062,3,183.16,549.48
OI003097,O000612,P00026,5,10.16,50.8
OI003098,O001866,P00012,3,250.62,751.86
OI003099,O001926,P00009,5,218.67,1093.35
OI003100,O001555,P00083,2,113.3,226.6
OI003101,O001196,P00062,4,215.5,862.0
OI003102,O000991,P00016,1,361.47,361.47
OI003103,O001381,P00058,4,104.17,416.68
OI003104,O001247,P00081,1,271.32,271.32
OI003105,O001662,P00067,4,77.59,310.36
OI003106,O001177,P00070,2,333.89,667.78
OI003107,O001707,P00066,2,270.23,540.46
OI003108,O001986,P00096,4,172.07,688.28
OI003109,O001027,P00086,4,297.1,1188.4
OI003110,O000470,P00098,2,130.28,260.56
OI003111,O000963,P00041,2,480.49,960.98
OI003112,O001885,P00058,1,416.38,416.38
OI003113,O000012,P00030,4,352.21,1408.84
OI003114,O001084,P00025,2,179.78,359.56
OI003115,O001043,P00020,1,20.68,20.68
OI003116,O000268,P00013,2,452.71,905.42
OI003117,O000142,P00044,1,119.7,119.7
OI003118,O001522,P00060,4,216.99,867.96
OI003119,O000956,P00046,4,73.49,293.96
OI003120,O000391,P00008,5,278.15,1390.75
OI003121,O001356,P00064,4,271.92,1087.68
OI003122,O001792,P00060,4,203.39,813.56
OI003123,O000042,P00006,1,178.16,178.16
OI003124,O001807,P00003,4,277.74,1110.96
OI003125,O001333,P00002,3,291.61,874.83
OI003126,O000027,P00069,1,11.76,11.76
OI003127,O001130,P00001,5,164.44,822.2
OI003128,O000741,P00073,2,311.5,623.0
OI003129,O000028,P00087,4,317.81,1271.24
OI003130,O001840,P00001,1,218.35,218.35
OI003131,O001744,P00047,2,327.69,655.38
OI003132,O000303,P00019,3,259.41,778.23
OI003133,O000454,P00036,3,423.64,1270.92
